state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls,target
9.0,95.0,408.0,3384.0,0,1,45.0,116.4,115.0,19.79,283.7,123.0,24.11,285.2,103.0,12.83,12.8,4.0,3.46,1.0,0
4.0,85.0,415.0,1344.0,0,0,0.0,195.7,104.0,33.27,182.9,121.0,15.55,324.7,110.0,14.61,8.6,9.0,2.32,0.0,0
17.0,81.0,510.0,649.0,0,0,0.0,79.4,99.0,13.5,144.7,90.0,12.3,204.7,114.0,9.21,9.1,5.0,2.46,0.0,0
2.0,41.0,415.0,3185.0,0,0,0.0,102.9,114.0,17.49,107.9,119.0,9.17,277.6,99.0,12.49,11.0,4.0,2.97,6.0,1
20.0,79.0,415.0,3630.0,0,0,0.0,213.4,107.0,36.28,176.2,82.0,14.98,180.1,125.0,8.1,7.9,4.0,2.13,0.0,0
6.0,15.0,415.0,3641.0,0,0,0.0,185.1,103.0,31.47,193.8,148.0,16.47,305.2,79.0,13.73,13.2,6.0,3.56,5.0,0
22.0,96.0,415.0,3473.0,0,0,0.0,166.5,101.0,28.31,78.3,108.0,6.66,221.9,112.0,9.99,11.5,10.0,3.11,3.0,0
38.0,140.0,415.0,4219.0,0,0,0.0,220.1,100.0,37.42,182.2,112.0,15.49,250.3,98.0,11.26,11.6,8.0,3.13,1.0,0
31.0,136.0,415.0,2551.0,1,1,22.0,160.3,115.0,27.25,273.2,88.0,23.22,203.2,89.0,9.14,11.7,2.0,3.16,0.0,1
17.0,105.0,415.0,2814.0,0,0,0.0,181.3,134.0,30.82,136.0,84.0,11.56,271.2,122.0,12.2,10.3,3.0,2.78,1.0,0
24.0,38.0,510.0,2314.0,0,0,0.0,281.1,113.0,47.79,236.1,82.0,20.07,230.1,60.0,10.35,10.9,3.0,2.94,1.0,1
4.0,91.0,510.0,168.0,0,0,0.0,172.5,56.0,29.33,276.5,70.0,23.5,180.9,90.0,8.14,6.9,2.0,1.86,3.0,0
6.0,110.0,415.0,3735.0,0,0,0.0,251.3,91.0,42.72,207.2,95.0,17.61,249.0,70.0,11.21,12.9,2.0,3.48,1.0,1
14.0,74.0,408.0,2051.0,0,0,0.0,141.9,103.0,24.12,201.0,110.0,17.09,211.2,117.0,9.5,10.9,11.0,2.94,1.0,0
39.0,79.0,415.0,3550.0,0,1,30.0,148.0,96.0,25.16,149.6,128.0,12.72,220.3,99.0,9.91,9.7,5.0,2.62,3.0,0
49.0,44.0,510.0,4436.0,0,0,0.0,238.3,83.0,40.51,193.7,112.0,16.46,167.7,79.0,7.55,9.4,6.0,2.54,5.0,0
48.0,104.0,510.0,3032.0,0,1,15.0,124.7,99.0,21.2,188.3,108.0,16.01,208.6,95.0,9.39,8.0,3.0,2.16,0.0,0
40.0,98.0,415.0,4549.0,0,0,0.0,147.0,101.0,24.99,202.5,89.0,17.21,250.8,97.0,11.29,9.2,3.0,2.48,1.0,0
39.0,60.0,408.0,2649.0,0,0,0.0,194.2,107.0,33.01,174.0,107.0,14.79,89.3,83.0,4.02,11.2,2.0,3.02,2.0,0
2.0,138.0,408.0,534.0,0,1,33.0,214.9,91.0,36.53,288.7,97.0,24.54,262.7,64.0,11.82,8.1,2.0,2.19,0.0,0
32.0,89.0,408.0,4559.0,0,0,0.0,269.8,94.0,45.87,227.0,125.0,19.3,212.2,135.0,9.55,4.7,6.0,1.27,1.0,1
30.0,22.0,408.0,4611.0,0,1,29.0,151.2,147.0,25.7,203.2,135.0,17.27,296.1,98.0,13.32,11.1,2.0,3.0,2.0,0
3.0,106.0,408.0,3036.0,0,0,0.0,273.8,120.0,46.55,149.3,104.0,12.69,193.9,127.0,8.73,11.2,3.0,3.02,0.0,0
42.0,104.0,510.0,3938.0,0,0,0.0,142.6,88.0,24.24,85.4,96.0,7.26,246.4,80.0,11.09,14.0,4.0,3.78,1.0,0
40.0,127.0,510.0,3826.0,0,1,33.0,180.5,94.0,30.69,241.9,107.0,20.56,225.4,113.0,10.14,7.4,2.0,2.0,1.0,0
50.0,2.0,415.0,909.0,0,1,27.0,141.7,125.0,24.09,160.7,136.0,13.66,170.3,81.0,7.66,9.3,2.0,2.51,1.0,0
15.0,91.0,415.0,3576.0,0,0,0.0,289.3,73.0,49.18,179.8,86.0,15.28,186.7,94.0,8.4,6.4,7.0,1.73,1.0,1
6.0,34.0,510.0,3252.0,0,1,26.0,193.4,91.0,32.88,198.3,94.0,16.86,257.2,94.0,11.57,9.5,5.0,2.57,2.0,0
34.0,111.0,510.0,2762.0,0,0,0.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,4.5,11.3,4.0,3.05,1.0,0
43.0,110.0,415.0,4349.0,0,1,30.0,144.1,87.0,24.5,229.8,88.0,19.53,174.7,90.0,7.86,12.4,4.0,3.35,2.0,0
14.0,65.0,415.0,3611.0,0,0,0.0,180.3,84.0,30.65,199.9,129.0,16.99,280.1,62.0,12.6,12.1,1.0,3.27,3.0,0
18.0,51.0,510.0,130.0,0,1,24.0,179.2,76.0,30.46,253.3,64.0,21.53,196.5,108.0,8.84,15.1,3.0,4.08,1.0,0
47.0,64.0,510.0,3406.0,0,0,0.0,50.6,91.0,8.6,308.9,78.0,26.26,255.4,114.0,11.49,13.7,5.0,3.7,2.0,0
20.0,117.0,415.0,2719.0,0,0,0.0,223.7,73.0,38.03,205.2,69.0,17.44,282.9,51.0,12.73,11.1,1.0,3.0,2.0,0
17.0,38.0,415.0,2222.0,0,0,0.0,220.5,110.0,37.49,180.8,114.0,15.37,156.5,102.0,7.04,5.6,7.0,1.51,1.0,0
7.0,112.0,415.0,4877.0,1,0,0.0,217.6,110.0,36.99,195.7,105.0,16.63,178.8,106.0,8.05,10.4,8.0,2.81,2.0,0
14.0,48.0,415.0,4963.0,0,1,37.0,138.3,81.0,23.51,187.6,74.0,15.95,158.0,113.0,7.11,11.6,1.0,3.13,2.0,0
50.0,105.0,408.0,3000.0,0,0,0.0,160.3,86.0,27.25,195.2,80.0,16.59,163.3,109.0,7.35,12.7,3.0,3.43,2.0,0
41.0,140.0,415.0,1166.0,0,0,0.0,191.8,67.0,32.61,261.1,52.0,22.19,252.7,112.0,11.37,10.8,3.0,2.92,6.0,0
48.0,67.0,415.0,314.0,0,0,0.0,166.6,102.0,28.32,226.3,110.0,19.24,147.2,121.0,6.62,9.1,6.0,2.46,3.0,0
44.0,43.0,510.0,3348.0,0,1,24.0,207.0,109.0,35.19,181.7,100.0,15.44,148.7,111.0,6.69,5.7,6.0,1.54,1.0,0
41.0,185.0,408.0,2313.0,0,1,18.0,103.9,112.0,17.66,230.0,111.0,19.55,155.7,119.0,7.01,8.5,5.0,2.3,0.0,0
10.0,99.0,510.0,3218.0,0,0,0.0,214.9,103.0,36.53,218.4,121.0,18.56,272.6,110.0,12.27,9.6,3.0,2.59,2.0,0
15.0,52.0,415.0,1903.0,0,0,0.0,165.9,122.0,28.2,212.2,107.0,18.04,202.1,94.0,9.09,8.3,3.0,2.24,1.0,0
12.0,200.0,415.0,2304.0,1,1,29.0,92.2,95.0,15.67,200.0,101.0,17.0,119.1,99.0,5.36,5.7,1.0,1.54,1.0,1
36.0,82.0,408.0,3150.0,0,0,0.0,182.3,106.0,30.99,259.9,102.0,22.09,150.5,98.0,6.77,10.9,6.0,2.94,1.0,0
47.0,143.0,415.0,4865.0,0,0,0.0,211.4,94.0,35.94,184.5,89.0,15.68,243.2,108.0,10.94,5.5,5.0,1.49,1.0,1
2.0,71.0,415.0,3092.0,0,1,27.0,151.2,118.0,25.7,228.0,82.0,19.38,169.8,113.0,7.64,5.6,17.0,1.51,0.0,0
47.0,124.0,510.0,4774.0,0,0,0.0,178.8,64.0,30.4,226.0,118.0,19.21,240.5,89.0,10.82,5.5,4.0,1.49,2.0,0
30.0,97.0,415.0,3928.0,0,0,0.0,87.1,110.0,14.81,202.1,110.0,17.18,137.9,89.0,6.21,14.4,4.0,3.89,2.0,0
50.0,120.0,408.0,4980.0,0,0,0.0,169.0,87.0,28.73,111.1,93.0,9.44,118.7,102.0,5.34,12.2,3.0,3.29,3.0,0
24.0,83.0,415.0,782.0,0,0,0.0,196.7,117.0,33.44,272.0,89.0,23.12,199.9,62.0,9.0,10.1,11.0,2.73,3.0,0
37.0,92.0,415.0,824.0,0,0,0.0,114.6,94.0,19.48,209.0,78.0,17.77,209.7,97.0,9.44,8.3,5.0,2.24,2.0,0
23.0,130.0,415.0,2270.0,0,0,0.0,204.5,88.0,34.77,178.4,85.0,15.16,229.6,78.0,10.33,12.6,8.0,3.4,0.0,0
19.0,97.0,510.0,3383.0,1,0,0.0,272.8,60.0,46.38,216.5,113.0,18.4,245.1,67.0,11.03,6.1,8.0,1.65,5.0,1
24.0,87.0,415.0,2376.0,1,0,0.0,128.9,71.0,21.91,281.9,91.0,23.96,209.1,100.0,9.41,9.9,4.0,2.67,0.0,0
19.0,98.0,415.0,4527.0,0,0,0.0,182.6,76.0,31.04,145.2,75.0,12.34,162.6,127.0,7.32,12.0,1.0,3.24,6.0,1
18.0,109.0,408.0,3164.0,0,0,0.0,123.0,111.0,20.91,237.2,103.0,20.16,258.8,91.0,11.65,9.3,12.0,2.51,1.0,0
12.0,84.0,415.0,973.0,0,0,0.0,169.9,96.0,28.88,190.3,103.0,16.18,188.0,82.0,8.46,8.6,2.0,2.32,2.0,0
21.0,157.0,408.0,1400.0,0,1,27.0,201.4,85.0,34.24,101.3,60.0,8.61,258.5,113.0,11.63,11.9,5.0,3.21,2.0,0
46.0,74.0,415.0,568.0,0,1,24.0,124.2,146.0,21.11,266.2,84.0,22.63,156.7,108.0,7.05,11.5,6.0,3.11,3.0,0
41.0,142.0,408.0,1794.0,0,1,20.0,214.3,126.0,36.43,250.1,102.0,21.26,189.7,116.0,8.54,10.6,4.0,2.86,4.0,0
47.0,136.0,415.0,988.0,0,1,24.0,243.3,107.0,41.36,226.8,111.0,19.28,138.5,117.0,6.23,11.0,4.0,2.97,4.0,0
15.0,75.0,510.0,1640.0,0,1,17.0,200.7,107.0,34.12,212.5,109.0,18.06,204.0,136.0,9.18,12.9,3.0,3.48,4.0,0
23.0,59.0,415.0,4250.0,0,0,0.0,231.4,93.0,39.34,168.0,92.0,14.28,257.2,124.0,11.57,11.4,5.0,3.08,2.0,0
24.0,16.0,510.0,2215.0,0,0,0.0,228.3,80.0,38.81,130.9,75.0,11.13,156.7,98.0,7.05,8.4,9.0,2.27,1.0,0
44.0,140.0,415.0,1798.0,0,0,0.0,160.5,123.0,27.29,185.9,110.0,15.8,150.4,94.0,6.77,10.7,5.0,2.89,1.0,0
14.0,53.0,415.0,3945.0,0,0,0.0,214.3,138.0,36.43,232.2,99.0,19.74,0.0,0.0,0.0,8.3,5.0,2.24,1.0,0
37.0,91.0,408.0,3682.0,0,0,0.0,240.8,105.0,40.94,192.8,93.0,16.39,253.4,69.0,11.4,7.6,3.0,2.05,4.0,0
39.0,105.0,408.0,3466.0,0,0,0.0,104.2,75.0,17.71,272.9,91.0,23.2,187.2,107.0,8.42,9.2,2.0,2.48,1.0,0
17.0,122.0,415.0,946.0,0,0,0.0,273.8,94.0,46.55,237.1,131.0,20.15,295.9,89.0,13.32,10.4,2.0,2.81,3.0,1
43.0,26.0,415.0,332.0,1,0,0.0,194.4,105.0,33.05,238.3,100.0,20.26,239.1,129.0,10.76,9.6,5.0,2.59,0.0,0
17.0,129.0,415.0,4079.0,0,0,0.0,130.2,94.0,22.13,195.2,126.0,16.59,195.5,68.0,8.8,7.6,5.0,2.05,2.0,0
1.0,152.0,408.0,3221.0,0,0,0.0,142.8,106.0,24.28,230.5,87.0,19.59,212.8,74.0,9.58,7.2,8.0,1.94,0.0,0
14.0,51.0,510.0,259.0,0,1,32.0,206.1,134.0,35.04,179.6,84.0,15.27,332.2,90.0,14.95,10.2,2.0,2.75,3.0,0
3.0,57.0,415.0,2170.0,0,1,25.0,182.4,92.0,31.01,214.7,104.0,18.25,174.4,110.0,7.85,10.1,2.0,2.73,1.0,0
45.0,103.0,415.0,3136.0,0,0,0.0,228.4,103.0,38.83,97.3,129.0,8.27,199.9,67.0,9.0,9.4,7.0,2.54,3.0,0
44.0,57.0,415.0,1062.0,0,0,0.0,202.0,100.0,34.34,168.9,90.0,14.36,231.8,119.0,10.43,3.4,4.0,0.92,1.0,0
1.0,166.0,415.0,4098.0,1,0,0.0,191.3,120.0,32.52,167.3,88.0,14.22,162.9,110.0,7.33,10.2,2.0,2.75,2.0,1
43.0,130.0,415.0,3912.0,0,0,0.0,159.9,70.0,27.18,236.8,127.0,20.13,227.9,95.0,10.26,9.0,1.0,2.43,1.0,0
3.0,116.0,415.0,4991.0,1,0,0.0,191.7,97.0,32.59,176.2,127.0,14.98,103.9,96.0,4.68,4.9,4.0,1.32,2.0,0
36.0,51.0,415.0,800.0,0,0,0.0,86.4,102.0,14.69,202.1,113.0,17.18,113.0,84.0,5.09,11.9,6.0,3.21,2.0,0
6.0,161.0,510.0,1302.0,0,0,0.0,151.2,89.0,25.7,228.4,117.0,19.41,169.3,107.0,7.62,9.3,2.0,2.51,2.0,0
26.0,39.0,415.0,2102.0,0,0,0.0,196.2,105.0,33.35,306.8,111.0,26.08,201.5,110.0,9.07,6.9,11.0,1.86,0.0,0
2.0,130.0,415.0,1973.0,0,0,0.0,182.1,136.0,30.96,204.2,99.0,17.36,355.1,135.0,15.98,12.0,7.0,3.24,2.0,0
2.0,42.0,510.0,2586.0,0,0,0.0,155.1,110.0,26.37,160.8,109.0,13.67,237.4,115.0,10.68,11.3,2.0,3.05,3.0,0
5.0,97.0,415.0,465.0,0,1,27.0,125.9,90.0,21.4,123.4,91.0,10.49,230.0,71.0,10.35,7.3,7.0,1.97,0.0,0
44.0,34.0,415.0,3681.0,0,1,33.0,284.3,115.0,48.33,204.8,125.0,17.41,143.0,83.0,6.44,3.5,4.0,0.95,0.0,0
22.0,116.0,415.0,2125.0,0,0,0.0,199.7,76.0,33.95,98.5,104.0,8.37,220.1,108.0,9.9,13.7,6.0,3.7,1.0,0
26.0,21.0,415.0,2853.0,0,0,0.0,254.3,87.0,43.23,215.5,95.0,18.32,236.3,98.0,10.63,11.6,5.0,3.13,1.0,1
23.0,78.0,415.0,3304.0,0,0,0.0,241.3,113.0,41.02,146.6,97.0,12.46,129.0,131.0,5.81,11.8,6.0,3.19,3.0,0
20.0,137.0,510.0,4474.0,0,0,0.0,111.8,106.0,19.01,281.9,89.0,23.96,233.0,93.0,10.49,11.5,4.0,3.11,4.0,1
15.0,84.0,408.0,1225.0,0,0,0.0,163.7,123.0,27.83,175.0,93.0,14.88,194.0,115.0,8.73,8.0,5.0,2.16,1.0,0
16.0,132.0,415.0,4979.0,0,0,0.0,164.0,112.0,27.88,243.6,80.0,20.71,155.5,122.0,7.0,10.2,4.0,2.75,1.0,0
4.0,126.0,415.0,1245.0,0,0,0.0,97.0,96.0,16.49,213.1,79.0,18.11,322.2,79.0,14.5,10.8,3.0,2.92,5.0,1
11.0,83.0,415.0,569.0,0,0,0.0,195.2,101.0,33.18,188.7,38.0,16.04,270.0,91.0,12.15,11.4,3.0,3.08,0.0,0
26.0,49.0,415.0,2260.0,1,0,0.0,157.6,101.0,26.79,256.4,69.0,21.79,260.8,107.0,11.74,9.8,4.0,2.65,1.0,0
3.0,148.0,415.0,4368.0,0,0,0.0,168.7,125.0,28.68,208.5,79.0,17.72,184.1,86.0,8.28,6.8,6.0,1.84,2.0,0
46.0,78.0,408.0,4119.0,0,1,38.0,199.0,96.0,33.83,75.5,93.0,6.42,180.2,78.0,8.11,7.5,7.0,2.03,1.0,0
4.0,65.0,408.0,1756.0,0,0,0.0,182.5,58.0,31.03,201.9,93.0,17.16,189.1,97.0,8.51,8.6,5.0,2.32,1.0,0
20.0,79.0,415.0,3299.0,0,0,0.0,81.2,91.0,13.8,215.7,126.0,18.33,245.9,85.0,11.07,10.9,4.0,2.94,1.0,0
29.0,124.0,415.0,4669.0,0,0,0.0,182.7,98.0,31.06,197.2,93.0,16.76,220.6,105.0,9.93,8.1,4.0,2.19,1.0,0
1.0,98.0,408.0,3390.0,0,0,0.0,207.0,94.0,35.19,256.3,64.0,21.79,137.6,60.0,6.19,10.4,4.0,2.81,2.0,0
15.0,84.0,510.0,4150.0,0,0,0.0,233.9,76.0,39.76,153.2,96.0,13.02,228.0,82.0,10.26,12.8,5.0,3.46,3.0,0
29.0,200.0,408.0,3602.0,0,0,0.0,195.4,71.0,33.22,249.4,96.0,21.2,233.1,132.0,10.49,12.9,2.0,3.48,3.0,0
36.0,17.0,408.0,2492.0,0,0,0.0,180.4,121.0,30.67,228.5,111.0,19.42,199.5,99.0,8.98,14.8,5.0,4.0,0.0,0
10.0,84.0,415.0,1950.0,0,0,0.0,172.3,92.0,29.29,224.2,96.0,19.06,223.4,100.0,10.05,9.7,1.0,2.62,2.0,0
29.0,67.0,408.0,2487.0,0,0,0.0,144.7,91.0,24.6,219.6,106.0,18.67,233.5,98.0,10.51,12.6,8.0,3.4,1.0,0
40.0,103.0,415.0,3527.0,0,1,30.0,254.1,75.0,43.2,200.4,116.0,17.03,185.9,109.0,8.37,6.6,2.0,1.78,2.0,0
32.0,20.0,408.0,4207.0,0,0,0.0,131.5,64.0,22.36,161.8,124.0,13.75,158.6,106.0,7.14,14.8,5.0,4.0,0.0,0
31.0,115.0,510.0,4179.0,0,0,0.0,156.8,104.0,26.66,264.7,84.0,22.5,249.0,112.0,11.21,7.4,8.0,2.0,0.0,0
42.0,139.0,510.0,3737.0,0,0,0.0,196.9,58.0,33.47,137.1,91.0,11.65,216.6,101.0,9.75,9.8,3.0,2.65,1.0,0
13.0,96.0,415.0,864.0,0,0,0.0,178.0,140.0,30.26,294.6,125.0,25.04,242.2,91.0,10.9,12.0,6.0,3.24,2.0,0
13.0,101.0,510.0,4390.0,0,0,0.0,195.8,105.0,33.29,184.5,109.0,15.68,172.0,128.0,7.74,11.8,2.0,3.19,2.0,0
35.0,86.0,408.0,2300.0,0,1,26.0,141.3,120.0,24.02,134.6,98.0,11.44,195.9,94.0,8.82,13.3,5.0,3.59,1.0,0
1.0,42.0,415.0,3505.0,0,1,21.0,125.5,67.0,21.34,166.7,90.0,14.17,227.1,97.0,10.22,11.0,1.0,2.97,2.0,0
21.0,48.0,510.0,3369.0,0,0,0.0,200.5,117.0,34.09,225.3,123.0,19.15,134.0,89.0,6.03,6.7,5.0,1.81,4.0,0
14.0,134.0,408.0,309.0,0,0,0.0,205.5,87.0,34.94,208.9,67.0,17.76,182.3,69.0,8.2,5.2,3.0,1.4,2.0,0
22.0,62.0,408.0,4550.0,0,0,0.0,119.3,94.0,20.28,224.0,81.0,19.04,156.7,78.0,7.05,12.1,6.0,3.27,5.0,1
26.0,84.0,415.0,2276.0,0,1,25.0,113.9,90.0,19.36,257.0,99.0,21.85,214.5,98.0,9.65,12.9,8.0,3.48,4.0,1
17.0,78.0,415.0,4589.0,0,0,0.0,254.1,112.0,43.2,215.9,80.0,18.35,267.1,124.0,12.02,16.3,3.0,4.4,0.0,1
15.0,104.0,510.0,1931.0,0,1,44.0,163.2,69.0,27.74,271.7,107.0,23.09,175.6,109.0,7.9,9.9,2.0,2.67,3.0,0
8.0,74.0,415.0,3114.0,0,1,38.0,176.0,84.0,29.92,288.2,103.0,24.5,178.2,86.0,8.02,14.8,5.0,4.0,2.0,0
31.0,135.0,510.0,1850.0,0,0,0.0,180.1,112.0,30.62,257.2,89.0,21.86,131.6,111.0,5.92,11.4,7.0,3.08,1.0,0
28.0,55.0,415.0,391.0,0,0,0.0,180.1,77.0,30.62,235.5,98.0,20.02,169.4,104.0,7.62,11.1,2.0,3.0,0.0,0
41.0,106.0,415.0,2021.0,0,0,0.0,94.8,113.0,16.12,283.2,95.0,24.07,219.3,106.0,9.87,6.8,4.0,1.84,1.0,0
45.0,34.0,415.0,401.0,0,0,0.0,210.4,75.0,35.77,205.1,108.0,17.43,230.5,129.0,10.37,12.5,2.0,3.38,1.0,0
13.0,127.0,408.0,2717.0,0,0,0.0,189.7,110.0,32.25,142.4,116.0,12.1,175.2,79.0,7.88,8.5,8.0,2.3,2.0,0
13.0,65.0,408.0,619.0,0,1,19.0,259.0,96.0,44.03,332.3,106.0,28.25,130.1,95.0,5.85,7.5,7.0,2.03,1.0,0
34.0,98.0,408.0,3315.0,0,0,0.0,136.9,120.0,23.27,180.6,84.0,15.35,172.9,94.0,7.78,11.9,4.0,3.21,4.0,1
18.0,76.0,510.0,944.0,0,1,17.0,234.9,111.0,39.93,255.4,143.0,21.71,194.6,80.0,8.76,15.4,3.0,4.16,1.0,0
23.0,136.0,415.0,3638.0,0,0,0.0,221.4,120.0,37.64,249.5,78.0,21.21,192.0,68.0,8.64,13.6,2.0,3.67,0.0,0
41.0,69.0,408.0,3537.0,0,1,33.0,170.2,113.0,28.93,192.4,69.0,16.35,112.0,108.0,5.04,13.0,1.0,3.51,2.0,0
39.0,42.0,408.0,2174.0,0,0,0.0,191.9,139.0,32.62,304.2,91.0,25.86,179.5,91.0,8.08,11.7,4.0,3.16,0.0,0
25.0,162.0,415.0,2543.0,1,0,0.0,172.1,138.0,29.26,165.9,93.0,14.1,279.0,81.0,12.56,9.2,6.0,2.48,2.0,0
27.0,49.0,415.0,4425.0,0,0,0.0,189.9,104.0,32.28,247.4,120.0,21.03,159.8,113.0,7.19,10.1,6.0,2.73,1.0,0
45.0,103.0,408.0,3075.0,0,0,0.0,147.8,71.0,25.13,182.6,103.0,15.52,260.8,95.0,11.74,6.9,3.0,1.86,1.0,0
45.0,102.0,510.0,418.0,0,0,0.0,62.5,68.0,10.63,222.2,114.0,18.89,142.4,96.0,6.41,12.5,5.0,3.38,1.0,0
37.0,100.0,415.0,1581.0,0,1,20.0,123.7,98.0,21.03,200.8,125.0,17.07,181.0,118.0,8.15,9.6,5.0,2.59,1.0,0
29.0,86.0,408.0,378.0,0,0,0.0,113.1,77.0,19.23,294.4,126.0,25.02,101.4,94.0,4.56,13.4,3.0,3.62,1.0,0
7.0,106.0,415.0,4860.0,0,0,0.0,147.7,105.0,25.11,215.0,129.0,18.28,267.2,95.0,12.02,11.0,3.0,2.97,1.0,0
1.0,91.0,415.0,2835.0,0,0,0.0,271.9,106.0,46.22,231.9,116.0,19.71,247.0,110.0,11.12,9.3,3.0,2.51,1.0,1
28.0,62.0,510.0,2356.0,0,0,0.0,196.2,107.0,33.35,103.9,104.0,8.83,203.8,88.0,9.17,13.2,4.0,3.56,1.0,0
20.0,47.0,415.0,4165.0,0,0,0.0,111.3,92.0,18.92,109.4,108.0,9.3,116.9,80.0,5.26,10.8,8.0,2.92,1.0,0
36.0,116.0,408.0,3005.0,0,0,0.0,211.3,91.0,35.92,190.9,116.0,16.23,184.1,134.0,8.28,6.3,4.0,1.7,2.0,0
13.0,145.0,415.0,1998.0,0,0,0.0,219.0,98.0,37.23,176.1,109.0,14.97,166.3,132.0,7.48,6.8,3.0,1.84,2.0,0
3.0,126.0,415.0,4759.0,0,0,0.0,284.0,92.0,48.28,199.7,78.0,16.97,203.4,141.0,9.15,6.6,2.0,1.78,1.0,1
29.0,67.0,415.0,4949.0,0,0,0.0,124.0,77.0,21.08,222.2,95.0,18.89,151.2,111.0,6.8,13.1,2.0,3.54,0.0,0
18.0,164.0,408.0,383.0,0,1,32.0,111.7,116.0,18.99,133.9,93.0,11.38,176.5,76.0,7.94,8.0,5.0,2.16,1.0,0
48.0,119.0,415.0,2749.0,0,0,0.0,37.4,102.0,6.36,182.3,115.0,15.5,191.9,100.0,8.64,8.3,5.0,2.24,2.0,0
2.0,74.0,415.0,4793.0,0,0,0.0,201.4,112.0,34.24,109.6,71.0,9.32,200.2,135.0,9.01,10.7,2.0,2.89,1.0,0
10.0,18.0,415.0,1341.0,0,0,0.0,156.0,88.0,26.52,213.8,127.0,18.17,244.9,113.0,11.02,11.4,9.0,3.08,1.0,0
26.0,64.0,415.0,779.0,0,1,18.0,211.4,111.0,35.94,150.8,67.0,12.82,216.5,87.0,9.74,10.5,2.0,2.84,2.0,0
19.0,103.0,408.0,1767.0,0,0,0.0,170.6,79.0,29.0,144.8,126.0,12.31,193.6,102.0,8.71,6.0,3.0,1.62,0.0,0
0.0,121.0,415.0,1947.0,0,0,0.0,203.9,126.0,34.66,267.3,107.0,22.72,221.9,72.0,9.99,10.5,2.0,2.84,3.0,0
18.0,108.0,415.0,852.0,0,0,0.0,157.3,83.0,26.74,162.8,75.0,13.84,112.0,101.0,5.04,9.7,4.0,2.62,1.0,0
0.0,112.0,510.0,1857.0,0,0,0.0,172.7,112.0,29.36,244.5,83.0,20.78,242.3,68.0,10.9,4.1,1.0,1.11,0.0,0
39.0,77.0,408.0,1935.0,0,0,0.0,196.6,87.0,33.42,117.7,103.0,10.0,124.9,100.0,5.62,11.4,3.0,3.08,2.0,0
2.0,68.0,408.0,4953.0,0,1,43.0,147.7,95.0,25.11,259.3,108.0,22.04,237.1,106.0,10.67,8.9,8.0,2.4,3.0,0
6.0,87.0,510.0,2589.0,0,1,18.0,186.7,74.0,31.74,220.0,77.0,18.7,224.6,137.0,10.11,12.0,4.0,3.24,1.0,0
40.0,43.0,408.0,3364.0,0,1,39.0,198.5,104.0,33.75,163.1,107.0,13.86,212.2,125.0,9.55,10.8,2.0,2.92,1.0,0
2.0,95.0,415.0,1090.0,0,1,27.0,190.8,76.0,32.44,177.5,104.0,15.09,227.3,95.0,10.23,5.9,1.0,1.59,2.0,0
31.0,172.0,510.0,3303.0,0,0,0.0,290.5,123.0,49.39,253.0,77.0,21.51,159.3,96.0,7.17,11.3,5.0,3.05,2.0,1
21.0,82.0,415.0,3583.0,0,1,23.0,165.2,103.0,28.08,193.9,78.0,16.48,170.9,90.0,7.69,11.8,2.0,3.19,1.0,0
38.0,96.0,415.0,512.0,0,1,28.0,66.6,147.0,11.32,297.0,121.0,25.25,144.2,106.0,6.49,13.0,3.0,3.51,2.0,0
48.0,95.0,415.0,1656.0,0,0,0.0,198.9,101.0,33.81,209.7,91.0,17.82,145.3,55.0,6.54,11.4,4.0,3.08,1.0,0
8.0,97.0,408.0,2891.0,0,0,0.0,169.2,91.0,28.76,224.6,122.0,19.09,108.0,115.0,4.86,13.0,5.0,3.51,1.0,0
8.0,115.0,415.0,2122.0,0,0,0.0,275.5,76.0,46.84,225.8,82.0,19.19,327.3,87.0,14.73,4.8,2.0,1.3,3.0,1
11.0,94.0,408.0,325.0,0,0,0.0,226.6,119.0,38.52,199.8,111.0,16.98,219.4,141.0,9.87,11.7,2.0,3.16,3.0,0
38.0,88.0,415.0,3603.0,0,0,0.0,158.2,130.0,26.89,234.6,91.0,19.94,291.0,117.0,13.1,12.9,3.0,3.48,2.0,0
19.0,95.0,415.0,3598.0,0,0,0.0,186.4,85.0,31.69,173.4,100.0,14.74,294.7,73.0,13.26,9.1,5.0,2.46,1.0,0
25.0,90.0,415.0,893.0,0,1,32.0,194.0,83.0,32.98,151.7,111.0,12.89,205.8,111.0,9.26,9.3,4.0,2.51,1.0,0
41.0,52.0,408.0,1753.0,0,0,0.0,165.8,94.0,28.19,192.8,135.0,16.39,247.8,64.0,11.15,12.4,7.0,3.35,3.0,0
38.0,91.0,510.0,1481.0,0,0,0.0,143.2,127.0,24.34,103.0,89.0,8.76,233.5,94.0,10.51,12.7,3.0,3.43,2.0,0
20.0,163.0,510.0,3242.0,0,0,0.0,238.6,107.0,40.56,178.0,85.0,15.13,196.0,124.0,8.82,6.2,4.0,1.67,1.0,0
25.0,145.0,408.0,3703.0,1,0,0.0,113.0,63.0,19.21,187.0,131.0,15.9,146.8,61.0,6.61,10.9,7.0,2.94,1.0,0
